age,age_onset,birthplace,filename,native_language,sex,speakerid,country,audio_length,max_freq,db
29.0,12.0,"volta redonda, brazil",portuguese32,portuguese,male,1305,brazil,24.5,22050.0,31.027621115110428
38.0,28.0,"brasilia, brazil",portuguese33,portuguese,male,1316,brazil,21.96167800453515,22050.0,28.477516303216603
18.0,14.0,"porto alegre, brazil",portuguese34,portuguese,male,1376,brazil,22.94950113378685,22050.0,30.017263840477856
22.0,9.0,"sao paulo, brazil",portuguese35,portuguese,famale,1389,brazil,21.667891156462584,22050.0,30.757328364040553
39.0,15.0,"uberlandia, brazil",portuguese36,portuguese,famale,1438,brazil,31.289795918367346,22050.0,29.783496229918708
43.0,26.0,"sao paulo, brazil",portuguese37,portuguese,famale,1454,brazil,23.907120181405897,22050.0,32.293472118903765
25.0,15.0,"rio de janeiro, brazil",portuguese38,portuguese,male,1470,brazil,24.239342403628118,22050.0,32.52231690671038
26.0,8.0,"sao paulo, brazil",portuguese39,portuguese,famale,1553,brazil,20.362448979591836,22050.0,31.28855422590988
20.0,15.0,"cabinda, angola",portuguese4,portuguese,male,285,angola,34.241950113378685,22050.0,32.54396174477093
23.0,0.0,"london, england, uk",portuguese40,portuguese,male,1773,uk,21.613401360544216,22050.0,32.84680152884213
22.0,10.0,"mexico city, mexico",portuguese41,portuguese,male,1849,mexico,21.389160997732425,22050.0,30.646252196168522
24.0,21.0,"luanda, angola",portuguese42,portuguese,male,1883,angola,28.23546485260771,22050.0,32.986689519872535
32.0,8.0,"coronel fabriciano, minas gerais, brazil",portuguese43,portuguese,famale,1922,brazil,27.58530612244898,22050.0,33.6898169872657
38.0,24.0,"rio de janeiro, brazil",portuguese44,portuguese,famale,1930,brazil,23.221904761904764,22050.0,31.8500063558917
19.0,7.0,"salvador, brazil",portuguese45,portuguese,famale,1941,brazil,19.233083900226756,22050.0,31.870683547380914
65.0,11.0,"cascais, portugal",portuguese46,portuguese,male,1965,portugal,32.629886621315194,22050.0,34.2645244932596
22.0,12.0,"rosario do sul, brazil",portuguese47,portuguese,famale,1989,brazil,27.157687074829933,22050.0,30.96856758125069
31.0,26.0,"sao paulo, brazil",portuguese48,portuguese,male,2120,brazil,24.951156462585033,22050.0,31.47910407525071
31.0,13.0,"lubango, angola",portuguese5,portuguese,male,286,angola,33.59049886621315,22050.0,33.43251447462085
44.0,15.0,"sao paulo, brazil",portuguese6,portuguese,male,287,brazil,20.533242630385487,22050.0,32.350321234745635
40.0,11.0,"vitoria, brazil",portuguese7,portuguese,male,288,brazil,25.88,22050.0,32.093185161630814
26.0,7.0,"fortaleza, brazil",portuguese8,portuguese,male,289,brazil,25.358956916099775,22050.0,31.340965487987994
18.0,14.0,"sao paulo, brazil",portuguese9,portuguese,male,290,brazil,23.42204081632653,22050.0,29.277541645399182
53.0,12.0,"dakar, senegal",pulaar1,pulaar,famale,778,senegal,34.287619047619046,22050.0,32.41661103292457
44.0,13.0,"rufisque, senegal",pulaar2,pulaar,male,779,senegal,32.06328798185941,22050.0,33.55840471487481
53.0,30.0,"dakar, senegal",pulaar3,pulaar,male,786,senegal,37.96607709750567,22050.0,31.534248140459084
34.0,10.0,"sargodha, pakistan",punjabi1,punjabi,male,291,pakistan,42.59292517006803,22050.0,33.12459556535126
22.0,11.0,"ludhiana, india",punjabi10,punjabi,male,2040,india,29.15501133786848,22050.0,32.28237401723292
26.0,10.0,"hoshiarpur, india",punjabi2,punjabi,male,292,india,25.348095238095237,22050.0,32.11793691877634
19.0,6.0,"moga, punjab, india",punjabi3,punjabi,male,751,india,24.88222222222222,22050.0,32.82839277703281
33.0,3.0,"moga, india",punjabi4,punjabi,famale,836,india,27.497755102040816,22050.0,31.90870739359605
49.0,5.0,"ropar, punjab, india",punjabi5,punjabi,male,1612,india,47.22829931972789,22050.0,28.271703231022528
25.0,5.0,"lahore, pakistan",punjabi6,punjabi,male,1758,pakistan,28.281904761904762,22050.0,33.27646826329959
22.0,5.0,"lahore, pakistan",punjabi7,punjabi,male,1759,pakistan,19.59764172335601,22050.0,31.54615194520793
44.0,13.0,"jilandhar, punjab, india",punjabi8,punjabi,male,1782,india,57.91637188208617,22050.0,32.076351300791515
19.0,11.0,"kot kapura, india",punjabi9,punjabi,male,2039,india,32.87167800453515,22050.0,32.728873054891096
53.0,15.0,"cochabamba, bolivia",quechua1,quechua,famale,293,bolivia,29.742086167800455,22050.0,32.06938890665817
32.0,27.0,"huanuco, provincia dos de mayo, peru",quechua2,quechua,famale,294,peru,67.32006802721088,22050.0,31.47670474761355
24.0,12.0,"timisoara, romania",romanian1,romanian,male,295,romania,25.275328798185942,22050.0,32.72304639304463
27.0,11.0,"bucharest, romania",romanian10,romanian,famale,692,romania,22.33419501133787,22050.0,30.49090555786958
39.0,14.0,"buzau, romania",romanian11,romanian,male,693,romania,26.02589569160998,22050.0,29.123863246766902
38.0,12.0,"chisinau, moldova",romanian12,romanian,famale,865,moldova,30.97700680272109,22050.0,32.003306515928514
46.0,12.0,"babadag, romanian",romanian13,romanian,male,930,romanian,25.399886621315193,22050.0,30.78225787473293
25.0,13.0,"costesti, moldova",romanian14,romanian,famale,973,moldova,26.96639455782313,22050.0,31.063415538436224
27.0,8.0,"bucharest, romania",romanian15,romanian,famale,980,romania,26.98,22050.0,27.62705727377371
25.0,9.0,"bucharest, romania",romanian16,romanian,famale,996,romania,23.73832199546485,22050.0,31.0768302060779
55.0,48.0,"chisinau, moldova",romanian17,romanian,famale,1099,moldova,33.47396825396825,22050.0,30.417283435281153
43.0,28.0,"solotvino, ukraine",romanian18,romanian,famale,1448,ukraine,21.36675736961451,22050.0,31.824387724219218
19.0,8.0,"chisinau, moldova",romanian19,romanian,male,1557,moldova,17.747936507936508,22050.0,32.23651749609963
62.0,14.0,"bucharest, romania",romanian2,romanian,male,296,romania,37.58081632653061,22050.0,32.893965016219546
34.0,19.0,"bucharest, romania",romanian20,romanian,famale,1599,romania,29.675102040816327,22050.0,32.958870071964284
50.0,32.0,"birtem, romania",romanian3,romanian,male,297,romania,40.69374149659864,22050.0,32.30043671352023
35.0,32.0,"bucharest, romania",romanian4,romanian,famale,298,romania,26.94,22050.0,31.151893026654566
47.0,12.0,"bucharest, romania",romanian5,romanian,famale,688,romania,24.264580498866213,22050.0,31.321623082758165
35.0,12.0,"bucharest, romania",romanian6,romanian,male,689,romania,25.81687074829932,22050.0,29.697833225711125
33.0,11.0,"bucharest, romania",romanian7,romanian,male,694,romania,25.587392290249433,22050.0,31.051095002784752
47.0,12.0,"bucharest, romania",romanian8,romanian,male,690,romania,28.346371882086167,22050.0,33.580455570135385
28.0,10.0,"bacau, romania",romanian9,romanian,famale,691,romania,24.845555555555556,22050.0,32.40754218004617
43.0,5.0,"vatukoula, fiji",rotuman1,rotuman,famale,659,fiji,30.81517006802721,22050.0,31.694267022971783
52.0,7.0,"rotuma, rotuma, fiji",rotuman2,rotuman,male,660,fiji,28.534285714285716,22050.0,31.665829195616396
36.0,14.0,"bururi, burundi",rundi1,rundi,male,1272,burundi,30.21829931972789,22050.0,33.187323874447934
37.0,36.0,"nizhni novgorod, russia",russian1,russian,male,299,russia,32.43666666666667,22050.0,33.38308145887381
20.0,5.0,"moscow, russia",russian10,russian,famale,300,russia,18.89671201814059,22050.0,24.354603113822083
54.0,13.0,"ola magadan, russia",russian11,russian,male,301,russia,33.41832199546485,22050.0,34.53523283480771
62.0,53.0,"st. petersburg, russia",russian12,russian,male,460,russia,39.609909297052155,22050.0,33.57881409325807
26.0,10.0,"moscow, russia",russian13,russian,male,472,russia,26.46,22050.0,31.18111166458697
33.0,18.0,"pskov, russia",russian14,russian,male,609,russia,33.63274376417233,22050.0,33.311218753829664
34.0,12.0,"ayaguz, kazakhstan",russian15,russian,famale,647,kazakhstan,27.490385487528346,22050.0,32.3860811660532
35.0,11.0,"minsk, belarus",russian16,russian,male,648,belarus,31.819410430839003,22050.0,32.07546715632496
37.0,18.0,"pskov, russia",russian17,russian,male,671,russia,25.13968253968254,22050.0,32.94945660070602
23.0,13.0,"komsomolsk-on-amur, russia",russian18,russian,male,831,russia,20.07659863945578,22050.0,27.927598338607964
40.0,17.0,"zhezkazgan, kazakhstan",russian19,russian,male,834,kazakhstan,23.5,22050.0,24.216335046267126
50.0,10.0,"izmail, ukraine",russian2,russian,famale,302,ukraine,33.12192743764172,22050.0,31.93787144150494
28.0,17.0,"kostanai, kazakhstan",russian20,russian,famale,911,kazakhstan,22.693356009070296,22050.0,28.454979353381027
46.0,10.0,"moscow, russia",russian21,russian,famale,954,russia,33.98077097505669,22050.0,30.460379552319697
30.0,11.0,"riga, latvia",russian22,russian,male,994,latvia,22.049115646258503,22050.0,30.482763925778308
21.0,5.0,"zaporizhzhya, ukraine",russian23,russian,famale,1057,ukraine,25.75124716553288,22050.0,30.78638343416952
33.0,19.0,"sochi, russia",russian24,russian,famale,1073,russia,37.50943310657596,22050.0,33.22603589105888
58.0,41.0,"orhei, moldova",russian25,russian,famale,1096,moldova,38.661473922902495,22050.0,30.81034280675205
23.0,17.0,"chisinau, moldova",russian26,russian,famale,1097,moldova,36.399569160997736,22050.0,31.672458514447747
21.0,14.0,"moscow, russia",russian27,russian,male,1191,russia,23.055578231292518,22050.0,30.802105434488332
25.0,11.0,"minsk, belarus",russian28,russian,famale,1198,belarus,20.870090702947845,22050.0,32.633604104373376
21.0,6.0,"chisinau, moldova",russian29,russian,male,1254,moldova,23.793310657596372,22050.0,30.35833713796349
35.0,6.0,"zaporizhzhya, ukraine",russian3,russian,famale,303,ukraine,23.44716553287982,22050.0,30.7325009874215
18.0,12.0,"stavropol, russia",russian30,russian,male,1279,russia,25.29403628117914,22050.0,29.644889353825526
21.0,4.0,"tallinn, estonia",russian31,russian,male,1311,estonia,18.94748299319728,22050.0,32.651529499870826
31.0,14.0,"kiev, ukraine",russian32,russian,famale,1314,ukraine,20.90909297052154,22050.0,31.097204673512287
24.0,17.0,"karaganda, kazakhstan",russian33,russian,famale,1317,kazakhstan,26.148390022675738,22050.0,32.53417063264911
19.0,15.0,"vladivostok, russia",russian34,russian,male,1407,russia,22.492895833333332,24000.0,32.40272135738118
27.0,16.0,"dresden, germany",russian35,russian,male,1467,germany,38.593106575963716,22050.0,30.483553905685635
25.0,20.0,"moscow, russia",russian36,russian,male,1518,russia,29.111292517006802,22050.0,30.774059292489035
31.0,10.0,"st. petersburg, russia",russian37,russian,male,1523,russia,28.502585034013606,22050.0,31.616000211977017
84.0,18.0,"gomel, belarus",russian38,russian,male,1708,belarus,35.8334693877551,22050.0,30.020743405123774
25.0,5.0,"brooklyn, new york, usa",russian39,russian,famale,1750,usa,19.876009070294785,22050.0,30.059006947326864
68.0,38.0,"moscow, russia",russian4,russian,famale,304,russia,66.85902494331066,22050.0,32.78184206512322
23.0,8.0,"bishkek, kyrgyzstan",russian40,russian,famale,1774,kyrgyzstan,24.659591836734695,22050.0,31.114560467477514
30.0,10.0,"nizhni novgorod, russia",russian41,russian,famale,1844,russia,26.610068027210886,22050.0,33.121978497816244
24.0,4.0,"moscow, russia",russian42,russian,famale,1924,russia,20.17814058956916,22050.0,32.116435155162186
27.0,8.0,"st. petersburg, russia",russian43,russian,famale,1932,russia,19.316938775510206,22050.0,31.99159390503647
29.0,6.0,"penza, russia",russian44,russian,famale,1947,russia,22.670090702947846,22050.0,30.376473801432073
68.0,14.0,"st. petersburg, russia",russian45,russian,famale,2027,russia,31.020249433106574,22050.0,32.673088124229814
24.0,7.0,"perm, russia",russian46,russian,famale,2105,russia,22.008004535147393,22050.0,33.50248006947619
26.0,6.0,"saransk, russia",russian47,russian,famale,2107,russia,23.568416666666668,24000.0,31.138355243213788
29.0,6.0,"fergana, uzbekistan",russian48,russian,famale,2137,uzbekistan,23.435396825396825,22050.0,33.02547283712229
25.0,15.0,"khabarovsk, russia",russian5,russian,famale,305,russia,30.68501133786848,22050.0,30.720432336715366
26.0,11.0,"moscow, russia",russian6,russian,famale,306,russia,27.43328798185941,22050.0,31.241123788377667
54.0,13.0,"kiev, ukraine",russian7,russian,famale,307,ukraine,27.4815873015873,22050.0,32.63541987106508
66.0,12.0,"moscow, russia",russian8,russian,male,308,russia,41.00721088435374,22050.0,33.16946054105098
23.0,7.0,"moscow, russia",russian9,russian,male,309,russia,22.59922902494331,22050.0,21.54708466970309
45.0,16.0,"byumba, rwanda",rwanda1,rwanda,male,1038,rwanda,23.53857142857143,22050.0,33.170776977395434
52.0,7.0,"riverside, small malaita, solomon islands",sa'a1,sa'a,male,1200,solomon islands,31.710272108843537,22050.0,33.99806284084949
35.0,11.0,"zofingen, switzerland",sardinian1,sardinian,famale,310,switzerland,28.992721088435374,22050.0,31.086734843788847
21.0,10.0,"ndjamena, chad",sarua1,sarua,male,311,chad,55.01174603174603,22050.0,34.477691157665184
41.0,6.0,"satawal island, yap state, federated states of micronesia",satawalese1,satawalese,male,312,federated states of micronesia,28.058458333333334,24000.0,32.639136803618825
30.0,6.0,"satawal island, yap state, federated states of micronesia",satawalese2,satawalese,famale,313,federated states of micronesia,33.36810416666667,24000.0,33.198008757401524
47.0,47.0,"bosanska krupa, bosnia",serbian1,serbian,famale,314,bosnia,40.39952380952381,22050.0,33.439202639970844
25.0,7.0,"belgrade, serbia",serbian10,serbian,male,727,serbia,23.909546485260773,22050.0,31.216171644371467
26.0,14.0,"belgrade, serbia",serbian11,serbian,male,744,serbia,22.680226757369613,11025.0,30.54473344070193
25.0,11.0,"vranje, serbia",serbian12,serbian,famale,894,serbia,26.270634920634922,22050.0,32.32023573301473
25.0,11.0,"teslic, bosnia and herzegovina",serbian13,serbian,famale,945,bosnia and herzegovina,20.567687074829934,22050.0,30.764578133444274
26.0,20.0,"podgorica, montenegro",serbian14,serbian,famale,988,montenegro,30.404943310657597,22050.0,31.18453372132492
26.0,15.0,"tuzla, bosnia and herzegovina",serbian15,serbian,famale,1079,bosnia and herzegovina,27.485283446712018,22050.0,30.057927983989295
33.0,9.0,"belgrade, serbia",serbian16,serbian,male,1157,serbia,23.765079365079366,22050.0,29.952799260939354
29.0,10.0,"belgrade, serbia",serbian17,serbian,famale,1283,serbia,27.14666666666667,22050.0,33.604403865101425
22.0,11.0,"belgrade, serbia",serbian18,serbian,male,1542,serbia,23.60748299319728,22050.0,31.131496051705973
36.0,15.0,"zrenjanin, serbia, yugoslavia",serbian2,serbian,male,315,yugoslavia,38.64641723356009,22050.0,33.199719961093464
25.0,7.0,"belgrade, serbia",serbian3,serbian,male,530,serbia,21.18,24000.0,31.41465169099867
27.0,15.0,"velika plana, serbia",serbian4,serbian,male,704,serbia,30.973741496598638,22050.0,25.103135169159877
35.0,6.0,"belgrade, serbia",serbian5,serbian,male,722,serbia,26.378344671201813,22050.0,31.55868668758741
33.0,12.0,"kraljevo, serbia",serbian6,serbian,male,723,serbia,27.727777777777778,22050.0,32.47622925580889
31.0,7.0,"belgrade, serbia",serbian7,serbian,famale,724,serbia,21.090362811791383,22050.0,31.95359639914463
44.0,20.0,"kraljevo, serbia",serbian8,serbian,male,726,serbia,25.93673469387755,22050.0,32.10523760452875
31.0,9.0,"kragujevac, serbia",serbian9,serbian,famale,725,serbia,19.36589569160998,22050.0,31.181027599275247
39.0,18.0,"fatick, senegal",serer1,serer,male,780,senegal,32.13235827664399,22050.0,33.72874667341761
52.0,6.0,"maseru, lesotho",sesotho1,sesotho,famale,703,lesotho,31.384671201814058,22050.0,34.0807833710025
34.0,16.0,"taunggyi, myanmar",shan1,shan,famale,1967,myanmar,27.48199546485261,22050.0,32.36613802702137
42.0,12.0,"malakal, sudan",shilluk1,shilluk,male,1028,sudan,31.268390022675735,22050.0,32.50270319133193
30.0,5.0,"bulawayo, zimbabwe",shona1,shona,famale,599,zimbabwe,25.883038548752836,22050.0,32.91191013151423
20.0,6.0,"harare, zimbabwe",shona2,shona,famale,1442,zimbabwe,24.5,22050.0,34.05794404021231
77.0,23.0,"fiumedinisi, sicily",sicilian1,sicilian,male,316,sicily,46.68027210884354,22050.0,32.46332341908215
26.0,8.0,"karachi, pakistan",sindhi1,sindhi,male,424,pakistan,24.64199546485261,22050.0,29.512370408671774
55.0,18.0,"colombo, sri lanka",sinhala6,sinhala,famale,1912,sri lanka,59.08185941043084,22050.0,30.71273438677335
25.0,14.0,"kosice, slovak republic",slovak1,slovak,famale,319,slovak republic,22.669002267573696,22050.0,30.656180849930024
23.0,17.0,"piestany, slovak republic",slovak2,slovak,famale,320,slovak republic,24.21092970521542,22050.0,32.15464836669584
51.0,16.0,"nitra, slovak republic",slovak3,slovak,famale,321,slovak republic,31.642426303854876,22050.0,32.55734350078591
20.0,15.0,"bratislava, slovakia",slovak4,slovak,famale,1178,slovakia,30.641632653061226,22050.0,27.72305677589854
32.0,11.0,"povazska bystrika, slovakia",slovak5,slovak,famale,1366,slovakia,21.031496598639457,22050.0,27.8474497935423
25.0,6.0,"slovenj gradec, slovenia",slovenian1,slovenian,famale,645,slovenia,21.07873015873016,22050.0,32.60505746518785
20.0,4.0,"ljubljana, slovenia",slovenian2,slovenian,male,1053,slovenia,20.89873015873016,22050.0,31.939288992478918
26.0,24.0,"mogadishu, somalia",somali1,somali,famale,322,somalia,39.99358276643991,22050.0,33.09130046586618
59.0,8.0,"erigavo, somalia",somali2,somali,male,577,somalia,27.858866213151927,22050.0,33.050310626168084
50.0,10.0,"borama, somalia",somali3,somali,famale,600,somalia,50.794761904761906,22050.0,34.49217246578447
25.0,7.0,"mogadishu, somalia",somali4,somali,famale,1147,somalia,24.72972789115646,22050.0,29.83531073261739
39.0,18.0,"mogadishu, somalia",somali5,somali,male,1148,somalia,29.20671201814059,22050.0,30.269368902870653
32.0,17.0,"hargeysa, somalia",somali6,somali,male,1149,somalia,36.29136054421769,22050.0,30.869480636882862
24.0,17.0,"caracas, venezuela",spanish1,spanish,male,323,venezuela,33.64501133786848,22050.0,32.53045374413992
48.0,47.0,"san luis de la reina, el salvador",spanish10,spanish,male,324,el salvador,35.39120181405896,22050.0,29.543024940822363
30.0,26.0,"iquitos, peru",spanish100,spanish,famale,1508,peru,30.23249433106576,22050.0,28.97213071230373
39.0,19.0,"la union, el salvador",spanish101,spanish,famale,1574,el salvador,36.09238095238095,22050.0,32.28022313469675
31.0,26.0,"cochabamba, bolivia",spanish102,spanish,male,1575,bolivia,21.803537414965987,22050.0,32.483113649750514
46.0,15.0,"san miguel, el salvador",spanish103,spanish,male,1584,el salvador,38.69331065759637,22050.0,32.36230738833021
28.0,20.0,"san miguel, el salvador",spanish104,spanish,famale,1600,el salvador,44.51267573696145,22050.0,34.22358362169362
41.0,10.0,"jerez de la frontera, spain",spanish105,spanish,famale,1613,spain,30.575827664399092,22050.0,30.818306708410702
21.0,5.0,"lima, peru",spanish106,spanish,male,1621,peru,20.86671201814059,22050.0,31.0847725655601
36.0,14.0,"san salvador, el salvador",spanish107,spanish,male,1622,el salvador,34.437777777777775,22050.0,34.423336790894936
36.0,24.0,"medellin, colombia",spanish108,spanish,male,1629,colombia,26.596009070294784,11025.0,32.28002173410958
21.0,16.0,"maracay, venezuela",spanish109,spanish,male,1660,venezuela,22.494965986394558,22050.0,30.888506734705906
49.0,28.0,"lima, peru",spanish11,spanish,famale,325,peru,38.8237641723356,22050.0,27.565528374504133
20.0,18.0,"caracas, venezuela",spanish110,spanish,male,1680,venezuela,31.027755102040818,22050.0,31.521980174236667
55.0,33.0,"santiago, chile",spanish111,spanish,male,1689,chile,33.22342403628118,22050.0,30.88252348945581
25.0,15.0,"la paz, bolivia",spanish112,spanish,male,1693,bolivia,33.0,22050.0,33.040233171954974
19.0,8.0,"cochabamba, bolivia",spanish113,spanish,male,1695,bolivia,24.124489795918368,22050.0,31.990903952285347
22.0,8.0,"seville, spain",spanish114,spanish,famale,1732,spain,19.093197278911564,22050.0,29.133422304495788
58.0,8.0,"la paz, bolivia",spanish115,spanish,famale,1744,bolivia,26.04591836734694,22050.0,31.922668573415915
37.0,6.0,"bogota, colombia",spanish116,spanish,male,1747,colombia,24.12954648526077,22050.0,31.24483570668263
46.0,12.0,"madrid, spain",spanish117,spanish,male,1797,spain,24.357732426303855,22050.0,31.556328498061205
48.0,13.0,"monterrey, mexico",spanish118,spanish,famale,1806,mexico,28.040226757369613,22050.0,31.945064956265014
40.0,11.0,"madrid, spain",spanish119,spanish,famale,1807,spain,27.310408163265308,22050.0,32.06469538610935
25.0,8.0,"oviedo, spain",spanish12,spanish,male,326,spain,57.965714285714284,22050.0,30.225904585128085
25.0,2.0,"bogota, colombia",spanish120,spanish,famale,1823,colombia,32.681496598639455,22050.0,32.05785394357907
34.0,21.0,"pasaquina, el salvador",spanish121,spanish,male,1826,el salvador,51.86707482993197,22050.0,29.54414144482655
26.0,10.0,"toluca, mexico",spanish122,spanish,famale,1831,mexico,24.090226757369614,22050.0,30.968574709320652
57.0,14.0,"ilbague, colombia",spanish123,spanish,famale,1834,colombia,30.603900226757368,22050.0,32.23165822522175
22.0,5.0,"santa cruz, bolivia",spanish124,spanish,male,1835,bolivia,26.93514739229025,22050.0,32.74031408478877
23.0,9.0,"lima, peru",spanish125,spanish,male,1840,peru,18.841156462585033,22050.0,32.648471357163785
54.0,5.0,"colon, panama",spanish126,spanish,famale,1853,panama,31.455260770975055,22050.0,33.152257042454416
34.0,19.0,"san salvador, el salvador",spanish127,spanish,male,1860,el salvador,35.98546485260771,22050.0,31.03672699463941
30.0,7.0,"lima, peru",spanish128,spanish,famale,1869,peru,28.62655328798186,22050.0,30.238942842101864
47.0,30.0,"havana, cuba",spanish129,spanish,famale,1874,cuba,31.199750566893425,22050.0,30.567659497515685
29.0,11.0,"duitama, colombia",spanish13,spanish,famale,327,colombia,31.69922902494331,22050.0,32.04035322519693
27.0,21.0,"guayaquil, ecuador",spanish130,spanish,male,1891,ecuador,24.340068027210883,22050.0,33.205955953004626
56.0,25.0,"havana, cuba",spanish131,spanish,male,1903,cuba,61.133219954648524,22050.0,32.14198496646109
50.0,15.0,"rio piedras, puerto rico",spanish132,spanish,famale,1904,puerto rico,23.96167800453515,22050.0,31.73578497032635
38.0,19.0,"cochabamba, bolivia",spanish133,spanish,male,1916,bolivia,27.994444444444444,22050.0,31.389554796768348
41.0,13.0,"la union, el salvador",spanish134,spanish,famale,1921,el salvador,33.57315192743764,22050.0,31.948734347871955
41.0,22.0,"santiago de cuba, cuba",spanish135,spanish,famale,1923,cuba,24.534104308390024,22050.0,32.22568546072332
49.0,8.0,"santiago, chile",spanish136,spanish,male,1949,chile,21.913242630385486,22050.0,28.982180825443837
24.0,21.0,"santa ana, el salvador",spanish137,spanish,famale,1979,el salvador,33.564965986394554,22050.0,33.06501117293523
24.0,16.0,"san miguel, el salvador",spanish138,spanish,famale,1980,el salvador,27.443514739229023,22050.0,30.520291694710675
50.0,38.0,"guatemala city, guatemala",spanish139,spanish,male,1981,guatemala,34.10231292517007,22050.0,31.602049600380994
34.0,15.0,"pereira, colombia",spanish14,spanish,famale,328,colombia,34.13387755102041,11025.0,28.133852330950262
37.0,31.0,"cochabamba, bolivia",spanish140,spanish,famale,1985,bolivia,35.69904761904762,22050.0,33.465884565877154
24.0,12.0,"la union, el salvador",spanish141,spanish,male,2009,el salvador,30.74170068027211,22050.0,31.551598505604193
59.0,8.0,"san salvador, el salvador",spanish142,spanish,famale,2016,el salvador,28.548072562358275,22050.0,33.312469222642505
45.0,6.0,"oviedo, spain",spanish143,spanish,male,2026,spain,25.353854875283446,22050.0,32.523112137889505
33.0,23.0,"florencia, zacatecas, mexico",spanish144,spanish,famale,2051,mexico,44.46886621315193,22050.0,29.97004228159165
37.0,21.0,"florencia, zacatecas, mexico",spanish145,spanish,famale,2052,mexico,40.22950113378685,22050.0,30.209007604023867
25.0,18.0,"las palmas, oaxaca, mexico",spanish146,spanish,male,2057,mexico,32.00448979591837,22050.0,33.67387302387403
26.0,15.0,"puerto_cabezas, nicaragua",spanish147,spanish,male,2078,nicaragua,38.747142857142855,22050.0,31.534638865656493
19.0,11.0,"la ceiba, honduras",spanish148,spanish,male,2079,honduras,39.36333333333334,22050.0,32.974123636439884
23.0,22.0,"bilwi, puerto cabezas, nicaragua",spanish149,spanish,male,2091,nicaragua,41.44047619047619,22050.0,31.448852170754826
54.0,4.0,"san juan, puerto rico",spanish15,spanish,male,329,puerto rico,25.691655328798188,11025.0,25.395159327010894
18.0,13.0,"bilwi, puerto cabezas, nicaragua",spanish150,spanish,male,2094,nicaragua,37.147392290249435,22050.0,31.643454460455036
58.0,50.0,"bilwas karma, rio coco, nicaragua",spanish151,spanish,famale,2096,nicaragua,52.655147392290246,22050.0,31.435543194233134
51.0,25.0,"barcelona, spain",spanish152,spanish,male,2100,spain,53.324444444444445,22050.0,32.408522175130315
21.0,10.0,"bogota, colombia",spanish153,spanish,male,2118,colombia,19.93299319727891,22050.0,31.11552716183305
30.0,4.0,"montevideo, uruguay",spanish154,spanish,male,2127,uruguay,22.358344671201813,22050.0,33.31020153103262
27.0,9.0,"lima, peru",spanish155,spanish,male,2130,peru,32.558125,8000.0,29.36231185760689
65.0,8.0,"montevideo, uruguay",spanish156,spanish,famale,2142,uruguay,25.07469387755102,22050.0,31.995582322457928
19.0,3.0,"mexico city, mexico",spanish157,spanish,famale,2144,mexico,19.48392290249433,22050.0,30.255690313654455
54.0,37.0,"santurce, puerto rico",spanish158,spanish,famale,2148,puerto rico,33.664263038548754,22050.0,32.39852546004922
29.0,21.0,"san salvador, el salvador",spanish159,spanish,male,2149,el salvador,48.73918367346939,22050.0,33.38502050037863
44.0,25.0,"buenos aires, argentina",spanish16,spanish,male,330,argentina,22.313015873015875,22050.0,32.053568721600946
20.0,7.0,"bogota, colombia",spanish160,spanish,male,2150,colombia,20.241995464852607,22050.0,33.56163771364489
56.0,32.0,"leon, nicaragua",spanish161,spanish,famale,2156,nicaragua,35.83591836734694,22050.0,33.02339987070805
28.0,5.0,"mexico city, mexico",spanish162,spanish,male,2169,mexico,23.31625850340136,22050.0,31.571068231118453
22.0,9.0,"puebla, mexico",spanish17,spanish,famale,331,mexico,27.2678231292517,22050.0,30.542616442422496
22.0,17.0,"la paz, bolivia",spanish18,spanish,male,332,bolivia,28.590839002267575,22050.0,30.744338910660993
25.0,17.0,"havana, cuba",spanish19,spanish,famale,333,cuba,36.087437641723355,22050.0,32.442590058846264
20.0,12.0,"puerto la cruz, venezuela",spanish2,spanish,male,334,venezuela,36.56798185941043,22050.0,33.985506958262704
45.0,30.0,"managua, nicaragua",spanish20,spanish,male,335,nicaragua,31.28172335600907,22050.0,32.631779531244334
25.0,18.0,"santiago, chile",spanish21,spanish,male,336,chile,38.47714285714286,22050.0,27.865538500152873
32.0,11.0,"madrid, spain",spanish22,spanish,famale,337,spain,26.421179138321996,22050.0,32.82831022210018
22.0,7.0,"santiago, chile",spanish23,spanish,male,338,chile,20.700708333333335,24000.0,29.933587527025086
27.0,5.0,"mexico city, mexico",spanish24,spanish,male,339,mexico,29.12517006802721,22050.0,31.651401995784013
26.0,21.0,"san jose, costa rica",spanish25,spanish,male,340,costa rica,24.72047619047619,22050.0,32.91543477665198
18.0,6.0,"burgos, spain",spanish26,spanish,male,341,spain,25.990362811791382,22050.0,36.22059618595659
34.0,14.0,"zaragoza, spain",spanish27,spanish,male,342,spain,26.0,22050.0,32.39453193203614
20.0,18.0,"san miguel, el salvador",spanish28,spanish,famale,343,el salvador,35.65528344671202,22050.0,33.40145357177925
18.0,10.0,"maracaibo, zulia, venezuela",spanish29,spanish,male,410,venezuela,20.167006802721087,22050.0,30.899340952261056
17.0,16.0,"bogota, colombia",spanish3,spanish,famale,344,colombia,37.9292970521542,22050.0,31.85432869079021
18.0,5.0,"buenos aires, argentina",spanish30,spanish,male,441,argentina,21.6234693877551,22050.0,25.624452066912077
